,Rating,Name
0,5,valley of the queens
1,5,valley of the queens
2,5,valley of the queens
3,5,valley of the queens
4,5,valley of the queens
5,5,valley of the queens
6,5,valley of the queens
7,5,valley of the queens
8,5,valley of the queens
9,5,valley of the queens
10,5,valley of the queens
11,5,valley of the queens
12,5,valley of the queens
13,5,valley of the queens
14,5,valley of the queens
15,5,valley of the queens
16,5,valley of the queens
17,5,valley of the queens
18,5,valley of the queens
19,3,valley of the queens
20,5,valley of the queens
21,5,valley of the queens
22,5,valley of the queens
23,5,valley of the queens
24,5,valley of the queens
25,5,valley of the queens
26,1,valley of the queens
27,5,valley of the queens
28,5,valley of the queens
29,5,valley of the queens
30,5,valley of the queens
31,5,valley of the queens
32,5,valley of the queens
33,5,valley of the queens
34,5,valley of the queens
35,5,valley of the queens
36,5,valley of the queens
37,4,valley of the queens
38,5,valley of the queens
39,5,valley of the queens
40,5,valley of the queens
41,5,valley of the queens
42,5,valley of the queens
43,4,valley of the queens
44,5,valley of the queens
45,3,valley of the queens
46,1,valley of the queens
47,4,valley of the queens
48,5,valley of the queens
49,5,valley of the queens
50,5,valley of the queens
51,5,valley of the queens
52,5,valley of the queens
53,5,valley of the queens
54,3,valley of the queens
55,5,valley of the queens
56,5,valley of the queens
57,4,valley of the queens
58,5,valley of the queens
59,5,valley of the queens
60,5,valley of the queens
61,5,valley of the queens
62,4,valley of the queens
63,5,valley of the queens
64,5,valley of the queens
65,5,valley of the queens
66,5,valley of the queens
67,3,valley of the queens
68,5,valley of the queens
69,5,valley of the queens
70,5,valley of the queens
71,4,valley of the queens
72,3,valley of the queens
73,5,valley of the queens
74,4,valley of the queens
75,5,valley of the queens
76,5,valley of the queens
77,5,valley of the queens
78,4,valley of the queens
79,5,valley of the queens
80,5,valley of the queens
81,5,valley of the queens
82,5,valley of the queens
83,4,valley of the queens
84,5,valley of the queens
85,5,valley of the queens
86,5,valley of the queens
87,5,valley of the queens
88,5,valley of the queens
89,4,valley of the queens
90,3,valley of the queens
91,5,valley of the queens
92,5,valley of the queens
93,5,valley of the queens
94,5,valley of the queens
95,4,valley of the queens
96,5,valley of the queens
97,4,valley of the queens
98,5,valley of the queens
99,5,valley of the queens
100,5,valley of the queens
101,4,valley of the queens
102,5,valley of the queens
103,5,valley of the queens
104,4,valley of the queens
105,3,valley of the queens
106,5,valley of the queens
107,5,valley of the queens
108,5,valley of the queens
109,5,valley of the queens
110,5,valley of the queens
111,5,valley of the queens
112,5,valley of the queens
113,4,valley of the queens
114,5,valley of the queens
115,5,valley of the queens
116,5,valley of the queens
117,5,valley of the queens
118,5,valley of the queens
119,3,valley of the queens
120,5,valley of the queens
121,5,valley of the queens
122,5,valley of the queens
123,5,valley of the queens
124,5,valley of the queens
125,4,valley of the queens
126,2,valley of the queens
127,5,valley of the queens
128,5,valley of the queens
129,5,valley of the queens
130,5,valley of the queens
131,5,valley of the queens
132,5,valley of the queens
133,5,valley of the queens
134,5,valley of the queens
135,4,valley of the queens
136,5,valley of the queens
137,4,valley of the queens
138,5,valley of the queens
139,4,valley of the queens
140,5,valley of the queens
141,5,valley of the queens
142,5,valley of the queens
143,3,valley of the queens
144,5,valley of the queens
145,5,valley of the queens
146,5,valley of the queens
147,5,valley of the queens
148,5,valley of the queens
149,5,valley of the queens
150,5,valley of the queens
151,5,valley of the queens
152,4,valley of the queens
153,5,valley of the queens
154,5,valley of the queens
155,5,valley of the queens
156,4,valley of the queens
157,5,valley of the queens
158,5,valley of the queens
159,4,valley of the queens
160,5,valley of the queens
161,5,valley of the queens
162,5,valley of the queens
163,5,valley of the queens
164,5,valley of the queens
165,5,valley of the queens
166,5,valley of the queens
167,3,valley of the queens
168,2,valley of the queens
169,5,valley of the queens
170,5,valley of the queens
171,5,valley of the queens
172,5,valley of the queens
173,5,valley of the queens
174,5,valley of the queens
175,5,valley of the queens
176,5,valley of the queens
177,5,valley of the queens
178,5,valley of the queens
179,5,valley of the queens
180,5,valley of the queens
181,5,valley of the queens
182,5,valley of the queens
183,5,valley of the queens
184,5,valley of the queens
185,5,valley of the queens
186,5,valley of the queens
187,5,valley of the queens
188,4,valley of the queens
189,4,valley of the queens
190,5,valley of the queens
191,5,valley of the queens
192,4,valley of the queens
193,5,valley of the queens
194,5,valley of the queens
195,2,valley of the queens
196,4,valley of the queens
197,5,valley of the queens
198,3,valley of the queens
199,5,valley of the queens
